# TIC     |   RA      |   Dec     | EclipticLong | EclipticLat | Sector | Camera | Ccd | ColPix | RowPix | EdgeWarn
141733685 | 129.855041 | -47.360673 | 156.972312 | -61.857235 | 89 | 3 | 2 |  184.079467 | 1127.360560 | 0
271186951 | 132.355842 | -46.868040 | 159.384380 | -60.519950 |  8 | 3 | 1 | 1038.607389 | 1271.365910 | 0
271186951 | 132.355842 | -46.868040 | 159.384380 | -60.519950 |  9 | 3 | 2 | 1073.114652 | 1259.738248 | 0
271186951 | 132.355842 | -46.868040 | 159.384380 | -60.519950 | 35 | 3 | 1 | 1670.993450 | 1179.515684 | 0
271186951 | 132.355842 | -46.868040 | 159.384380 | -60.519950 | 36 | 3 | 2 | 1679.286471 | 1409.307567 | 0
271186951 | 132.355842 | -46.868040 | 159.384380 | -60.519950 | 62 | 3 | 1 | 2068.263473 |  901.173645 | 0
321474625 | 175.420727 | -62.607413 | 214.857433 | -56.018761 | 10 | 3 | 1 |  580.606833 |  550.761897 | 0
321474625 | 175.420727 | -62.607413 | 214.857433 | -56.018761 | 11 | 3 | 2 | 1061.895693 |  448.702278 | 0
321474625 | 175.420727 | -62.607413 | 214.857433 | -56.018761 | 37 | 3 | 1 | 1220.899123 |  432.794326 | 0
321474625 | 175.420727 | -62.607413 | 214.857433 | -56.018761 | 38 | 3 | 2 | 1637.668870 |  560.759189 | 0
321474625 | 175.420727 | -62.607413 | 214.857433 | -56.018761 | 64 | 3 | 1 | 1811.817022 |  114.737259 | 0
321474625 | 175.420727 | -62.607413 | 214.857433 | -56.018761 | 99 | 3 | 3 | 1056.175373 |  146.875632 | 0
321474625 | 175.420727 | -62.607413 | 214.857433 | -56.018761 | 100 | 3 | 2 | 1336.187266 | 1374.636134 | 0
321471064 | 175.527634 | -62.267268 | 214.491096 | -55.743220 | 10 | 3 | 1 |  602.930688 |  493.850997 | 0
321471064 | 175.527634 | -62.267268 | 214.491096 | -55.743220 | 11 | 3 | 2 | 1106.898868 |  405.073310 | 0
321471064 | 175.527634 | -62.267268 | 214.491096 | -55.743220 | 37 | 3 | 1 | 1248.764820 |  378.755989 | 0
321471064 | 175.527634 | -62.267268 | 214.491096 | -55.743220 | 38 | 3 | 2 | 1687.901917 |  520.616708 | 0
321471064 | 175.527634 | -62.267268 | 214.491096 | -55.743220 | 64 | 3 | 1 | 1843.552780 |   61.686158 | 0
321471064 | 175.527634 | -62.267268 | 214.491096 | -55.743220 | 99 | 3 | 3 | 1109.193945 |  181.171276 | 0
321471064 | 175.527634 | -62.267268 | 214.491096 | -55.743220 | 100 | 3 | 2 | 1300.894887 | 1326.772404 | 0
320233974 | 174.672596 | -62.818712 | 214.695559 | -56.411414 | 10 | 3 | 1 |  615.552652 |  616.286851 | 0
320233974 | 174.672596 | -62.818712 | 214.695559 | -56.411414 | 11 | 3 | 2 | 1064.667869 |  520.916435 | 0
320233974 | 174.672596 | -62.818712 | 214.695559 | -56.411414 | 37 | 3 | 1 | 1247.847585 |  500.516927 | 0
320233974 | 174.672596 | -62.818712 | 214.695559 | -56.411414 | 38 | 3 | 2 | 1633.262624 |  633.640776 | 0
320233974 | 174.672596 | -62.818712 | 214.695559 | -56.411414 | 64 | 3 | 1 | 1833.608104 |  184.859341 | 0
320233974 | 174.672596 | -62.818712 | 214.695559 | -56.411414 | 99 | 3 | 3 |  988.152197 |  168.304365 | 0
320233974 | 174.672596 | -62.818712 | 214.695559 | -56.411414 | 100 | 3 | 2 | 1407.088961 | 1378.891421 | 0
459333241 | 162.311407 | -59.781248 | 202.983780 | -58.609336 | 10 | 3 | 1 | 1768.807351 |  839.124377 | 0
459333241 | 162.311407 | -59.781248 | 202.983780 | -58.609336 | 11 | 3 | 2 | 2042.938881 | 1167.405120 | 0
459333241 | 162.311407 | -59.781248 | 202.983780 | -58.609336 | 36 | 3 | 1 |   48.843172 | 1196.011830 | 1
459333241 | 162.311407 | -59.781248 | 202.983780 | -58.609336 | 37 | 3 | 2 |  195.224580 |  829.640543 | 0
459333241 | 162.311407 | -59.781248 | 202.983780 | -58.609336 | 63 | 3 | 1 |  510.973765 |  835.921054 | 0
459333241 | 162.311407 | -59.781248 | 202.983780 | -58.609336 | 64 | 3 | 2 |  759.498461 |  586.145991 | 0
459333241 | 162.311407 | -59.781248 | 202.983780 | -58.609336 | 90 | 3 | 1 |  765.670192 |  763.848978 | 0
459333241 | 162.311407 | -59.781248 | 202.983780 | -58.609336 | 99 | 3 | 3 |  629.911920 | 1287.468562 | 0
459705607 | 163.436465 | -57.642881 | 200.909842 | -56.690181 | 10 | 3 | 1 | 1941.371342 |  491.460033 | 0
459705607 | 163.436465 | -57.642881 | 200.909842 | -56.690181 | 36 | 3 | 1 |  110.260996 |  805.627986 | 0
459705607 | 163.436465 | -57.642881 | 200.909842 | -56.690181 | 37 | 3 | 2 |  404.532479 |  499.970550 | 0
459705607 | 163.436465 | -57.642881 | 200.909842 | -56.690181 | 63 | 3 | 1 |  590.225300 |  448.599775 | 0
459705607 | 163.436465 | -57.642881 | 200.909842 | -56.690181 | 64 | 3 | 2 |  998.296394 |  263.015178 | 0
459705607 | 163.436465 | -57.642881 | 200.909842 | -56.690181 | 90 | 3 | 1 |  862.419879 |  381.872632 | 0
459705607 | 163.436465 | -57.642881 | 200.909842 | -56.690181 | 99 | 3 | 3 |  952.207498 | 1512.037983 | 0
459705607 | 163.436465 | -57.642881 | 200.909842 | -56.690181 | 100 | 3 | 2 | 2018.522958 |  121.001489 | 0
458740670 | 160.808111 | -57.895051 | 199.385267 | -57.851692 | 10 | 3 | 1 | 2089.312088 |  693.658906 | 1
458740670 | 160.808111 | -57.895051 | 199.385267 | -57.851692 | 36 | 3 | 1 |  325.870660 |  962.116288 | 0
458740670 | 160.808111 | -57.895051 | 199.385267 | -57.851692 | 37 | 3 | 2 |  530.202270 |  715.323166 | 0
458740670 | 160.808111 | -57.895051 | 199.385267 | -57.851692 | 63 | 3 | 1 |  793.411672 |  615.585941 | 0
458740670 | 160.808111 | -57.895051 | 199.385267 | -57.851692 | 64 | 3 | 2 | 1108.710967 |  490.323201 | 0
458740670 | 160.808111 | -57.895051 | 199.385267 | -57.851692 | 90 | 3 | 1 | 1055.503831 |  556.311254 | 0
458740670 | 160.808111 | -57.895051 | 199.385267 | -57.851692 | 99 | 3 | 3 |  734.119108 | 1629.540865 | 0
458606169 | 160.433085 | -56.491067 | 197.297337 | -56.986464 | 10 | 3 | 2 |  120.898476 |  541.841238 | 0
458606169 | 160.433085 | -56.491067 | 197.297337 | -56.986464 | 36 | 3 | 1 |  471.204628 |  759.117705 | 0
458606169 | 160.433085 | -56.491067 | 197.297337 | -56.986464 | 37 | 3 | 2 |  741.676874 |  581.621282 | 0
458606169 | 160.433085 | -56.491067 | 197.297337 | -56.986464 | 63 | 3 | 1 |  946.511748 |  418.820633 | 0
458606169 | 160.433085 | -56.491067 | 197.297337 | -56.986464 | 64 | 3 | 2 | 1335.689967 |  366.346648 | 0
458606169 | 160.433085 | -56.491067 | 197.297337 | -56.986464 | 90 | 3 | 1 | 1216.587080 |  366.650218 | 0
458606169 | 160.433085 | -56.491067 | 197.297337 | -56.986464 | 99 | 3 | 3 |  858.644466 | 1843.117413 | 0
459400252 | 162.552438 | -56.449916 | 198.795002 | -56.154959 | 36 | 3 | 1 |  280.591902 |  652.637339 | 0
459400252 | 162.552438 | -56.449916 | 198.795002 | -56.154959 | 37 | 3 | 2 |  615.921130 |  419.545160 | 0
459400252 | 162.552438 | -56.449916 | 198.795002 | -56.154959 | 63 | 3 | 1 |  764.741852 |  303.002798 | 0
459400252 | 162.552438 | -56.449916 | 198.795002 | -56.154959 | 64 | 3 | 2 | 1220.574213 |  193.016336 | 0
459400252 | 162.552438 | -56.449916 | 198.795002 | -56.154959 | 90 | 3 | 1 | 1042.044883 |  244.019072 | 0
459400252 | 162.552438 | -56.449916 | 198.795002 | -56.154959 | 99 | 3 | 3 | 1022.278514 | 1723.511664 | 0
459400252 | 162.552438 | -56.449916 | 198.795002 | -56.154959 | 100 | 2 | 1 |  100.461860 |   60.299953 | 0
146810480 | 160.527028 | -42.877977 | 183.849248 | -46.175437 |  9 | 2 | 2 | 1363.745956 | 1283.803918 | 0
146810480 | 160.527028 | -42.877977 | 183.849248 | -46.175437 | 10 | 2 | 1 |  366.889944 | 1204.823147 | 0
146810480 | 160.527028 | -42.877977 | 183.849248 | -46.175437 | 36 | 2 | 2 |  498.899202 | 1372.031544 | 0
146810480 | 160.527028 | -42.877977 | 183.849248 | -46.175437 | 90 | 2 | 1 | 1775.779050 | 1640.043465 | 0
146810480 | 160.527028 | -42.877977 | 183.849248 | -46.175437 | 99 | 3 | 1 | 1987.984997 |  517.871090 | 0
146810480 | 160.527028 | -42.877977 | 183.849248 | -46.175437 | 100 | 2 | 4 | 1417.442439 | 1775.721571 | 0
139621206 | 151.716866 | -51.077723 | 183.754560 | -56.326895 |  9 | 3 | 1 | 1044.659023 |  515.530229 | 0
139621206 | 151.716866 | -51.077723 | 183.754560 | -56.326895 | 10 | 3 | 2 | 1428.236586 |  571.488861 | 0
139621206 | 151.716866 | -51.077723 | 183.754560 | -56.326895 | 36 | 3 | 1 | 1739.952385 |  436.146026 | 0
139621206 | 151.716866 | -51.077723 | 183.754560 | -56.326895 | 37 | 3 | 2 | 2065.051222 |  734.857164 | 0
139621206 | 151.716866 | -51.077723 | 183.754560 | -56.326895 | 63 | 3 | 2 |   62.082767 |  150.946075 | 0
139621206 | 151.716866 | -51.077723 | 183.754560 | -56.326895 | 90 | 3 | 2 |  340.166548 |  151.075096 | 0
139621206 | 151.716866 | -51.077723 | 183.754560 | -56.326895 | 99 | 3 | 2 | 1494.279785 | 1082.245388 | 0
033721975 | 145.622770 | -47.507261 | 174.195886 | -55.917765 |  9 | 3 | 1 | 1962.139038 |  352.368068 | 0
033721975 | 145.622770 | -47.507261 | 174.195886 | -55.917765 | 35 | 3 | 1 |  146.077428 |  645.107242 | 0
033721975 | 145.622770 | -47.507261 | 174.195886 | -55.917765 | 36 | 3 | 2 |  503.001391 |  367.541827 | 0
033721975 | 145.622770 | -47.507261 | 174.195886 | -55.917765 | 62 | 3 | 1 |  580.735637 |  302.640902 | 0
033721975 | 145.622770 | -47.507261 | 174.195886 | -55.917765 | 63 | 3 | 2 | 1002.701713 |  120.283878 | 0
033721975 | 145.622770 | -47.507261 | 174.195886 | -55.917765 | 89 | 3 | 1 |  668.827933 |  280.492841 | 0
033721975 | 145.622770 | -47.507261 | 174.195886 | -55.917765 | 90 | 3 | 2 | 1286.318566 |  158.135657 | 0
033721975 | 145.622770 | -47.507261 | 174.195886 | -55.917765 | 99 | 3 | 2 | 1836.385500 |  159.867289 | 0
075740921 | 139.330597 | -45.038900 | 165.252645 | -56.343584 |  8 | 3 | 1 |  309.974352 |  680.295910 | 0
075740921 | 139.330597 | -45.038900 | 165.252645 | -56.343584 |  9 | 3 | 2 |  662.061250 |  457.536381 | 0
075740921 | 139.330597 | -45.038900 | 165.252645 | -56.343584 | 35 | 3 | 1 | 1035.461968 |  519.915779 | 0
075740921 | 139.330597 | -45.038900 | 165.252645 | -56.343584 | 36 | 3 | 2 | 1358.027047 |  560.103076 | 0
075740921 | 139.330597 | -45.038900 | 165.252645 | -56.343584 | 62 | 3 | 1 | 1464.947853 |  210.316161 | 0
075740921 | 139.330597 | -45.038900 | 165.252645 | -56.343584 | 63 | 3 | 2 | 1866.615698 |  353.339006 | 0
075740921 | 139.330597 | -45.038900 | 165.252645 | -56.343584 | 89 | 3 | 1 | 1552.177123 |  199.469460 | 0
045160946 | 147.614561 | -36.191917 | 166.648002 | -45.537551 |  9 | 2 | 1 | 1477.029054 | 1467.134357 | 0
045160946 | 147.614561 | -36.191917 | 166.648002 | -45.537551 | 35 | 2 | 2 | 1550.712172 | 1367.043975 | 0
045160946 | 147.614561 | -36.191917 | 166.648002 | -45.537551 | 36 | 2 | 1 |  598.898073 | 1360.643242 | 0
045160946 | 147.614561 | -36.191917 | 166.648002 | -45.537551 | 62 | 2 | 2 | 1045.288345 | 1671.156312 | 0
045160946 | 147.614561 | -36.191917 | 166.648002 | -45.537551 | 89 | 2 | 2 |  936.394254 | 1684.853607 | 0
045160946 | 147.614561 | -36.191917 | 166.648002 | -45.537551 | 99 | 2 | 1 | 1538.848309 | 1452.476705 | 0
309025182 | 151.007452 | -27.707244 | 164.908925 | -36.675355 |  9 | 2 | 4 | 1005.908048 | 1237.654616 | 0
309025182 | 151.007452 | -27.707244 | 164.908925 | -36.675355 | 35 | 2 | 3 |  598.039503 | 1280.906380 | 0
309025182 | 151.007452 | -27.707244 | 164.908925 | -36.675355 | 36 | 2 | 4 | 2030.267113 | 1350.353881 | 0
309025182 | 151.007452 | -27.707244 | 164.908925 | -36.675355 | 62 | 2 | 3 | 1137.770852 |  990.784795 | 0
309025182 | 151.007452 | -27.707244 | 164.908925 | -36.675355 | 89 | 2 | 3 | 1263.422682 |  980.273705 | 0
309025182 | 151.007452 | -27.707244 | 164.908925 | -36.675355 | 99 | 2 | 3 | 1596.478861 | 1764.037811 | 0
309025182 | 151.007452 | -27.707244 | 164.908925 | -36.675355 | 100 | 1 | 1 |  212.412869 | 1241.248346 | 0
082818966 | 124.931906 | -47.096644 | 150.480177 | -63.388301 |  8 | 3 | 1 | 1822.778858 | 1661.275371 | 0
082818966 | 124.931906 | -47.096644 | 150.480177 | -63.388301 |  9 | 3 | 2 | 1644.668652 | 1926.937680 | 0
082818966 | 124.931906 | -47.096644 | 150.480177 | -63.388301 | 34 | 3 | 1 |  386.756441 | 1977.198313 | 0
082818966 | 124.931906 | -47.096644 | 150.480177 | -63.388301 | 35 | 3 | 2 |  233.334257 | 1655.130147 | 0
082818966 | 124.931906 | -47.096644 | 150.480177 | -63.388301 | 61 | 3 | 1 |  799.073388 | 1631.692293 | 0
082818966 | 124.931906 | -47.096644 | 150.480177 | -63.388301 | 62 | 3 | 2 |  610.150851 | 1410.401448 | 0
082818966 | 124.931906 | -47.096644 | 150.480177 | -63.388301 | 88 | 3 | 1 |  662.573475 | 1677.634530 | 0
082818966 | 124.931906 | -47.096644 | 150.480177 | -63.388301 | 89 | 3 | 2 |  679.373948 | 1417.029219 | 0
140593601 | 128.193380 | -44.571091 | 151.964058 | -60.064813 |  8 | 3 | 1 | 1654.289320 | 1101.852421 | 0
140593601 | 128.193380 | -44.571091 | 151.964058 | -60.064813 |  9 | 3 | 2 | 1722.144975 | 1338.004273 | 0
140593601 | 128.193380 | -44.571091 | 151.964058 | -60.064813 | 35 | 3 | 2 |  134.279660 | 1080.931048 | 0
140593601 | 128.193380 | -44.571091 | 151.964058 | -60.064813 | 61 | 3 | 1 |  482.974821 | 1119.181186 | 0
140593601 | 128.193380 | -44.571091 | 151.964058 | -60.064813 | 62 | 3 | 2 |  538.809323 |  826.725363 | 0
140593601 | 128.193380 | -44.571091 | 151.964058 | -60.064813 | 88 | 3 | 1 |  328.841871 | 1172.774134 | 0
140593601 | 128.193380 | -44.571091 | 151.964058 | -60.064813 | 89 | 3 | 2 |  616.637770 |  832.042022 | 0
139944266 | 127.035827 | -44.334557 | 150.282399 | -60.261556 |  8 | 3 | 1 | 1800.306900 | 1124.771404 | 0
139944266 | 127.035827 | -44.334557 | 150.282399 | -60.261556 |  9 | 3 | 2 | 1852.956916 | 1416.266296 | 0
139944266 | 127.035827 | -44.334557 | 150.282399 | -60.261556 | 34 | 3 | 1 |  194.751667 | 1459.417734 | 0
139944266 | 127.035827 | -44.334557 | 150.282399 | -60.261556 | 35 | 3 | 2 |  276.215539 | 1119.930572 | 0
139944266 | 127.035827 | -44.334557 | 150.282399 | -60.261556 | 61 | 3 | 1 |  636.094839 | 1107.065982 | 0
139944266 | 127.035827 | -44.334557 | 150.282399 | -60.261556 | 62 | 3 | 2 |  680.064657 |  871.826705 | 0
139944266 | 127.035827 | -44.334557 | 150.282399 | -60.261556 | 88 | 3 | 1 |  482.728973 | 1156.378153 | 0
139944266 | 127.035827 | -44.334557 | 150.282399 | -60.261556 | 89 | 3 | 2 |  757.412838 |  879.064524 | 0
461614217 | 129.293558 | -43.823310 | 152.594972 | -59.026038 |  8 | 3 | 1 | 1580.841229 |  927.115688 | 0
461614217 | 129.293558 | -43.823310 | 152.594972 | -59.026038 |  9 | 3 | 2 | 1727.101434 | 1146.461197 | 0
461614217 | 129.293558 | -43.823310 | 152.594972 | -59.026038 | 35 | 3 | 2 |   82.985159 |  899.571852 | 0
461614217 | 129.293558 | -43.823310 | 152.594972 | -59.026038 | 61 | 3 | 1 |  361.842713 |  962.656685 | 0
461614217 | 129.293558 | -43.823310 | 152.594972 | -59.026038 | 62 | 3 | 2 |  496.183080 |  640.991623 | 0
461614217 | 129.293558 | -43.823310 | 152.594972 | -59.026038 | 88 | 3 | 1 |  201.924019 | 1019.102601 | 0
461614217 | 129.293558 | -43.823310 | 152.594972 | -59.026038 | 89 | 3 | 2 |  576.751327 |  645.633192 | 0
134744873 | 122.643434 | -37.750415 | 139.259622 | -55.744952 |  7 | 3 | 1 |  233.427399 |  586.433343 | 0
134744873 | 122.643434 | -37.750415 | 139.259622 | -55.744952 |  8 | 3 | 2 |  660.781480 |  349.002872 | 0
134744873 | 122.643434 | -37.750415 | 139.259622 | -55.744952 | 34 | 3 | 1 |  964.354699 |  421.720983 | 0
134744873 | 122.643434 | -37.750415 | 139.259622 | -55.744952 | 35 | 3 | 2 | 1399.836339 |  456.947421 | 0
134744873 | 122.643434 | -37.750415 | 139.259622 | -55.744952 | 61 | 3 | 1 | 1446.647056 |  101.820933 | 0
134744873 | 122.643434 | -37.750415 | 139.259622 | -55.744952 | 62 | 3 | 2 | 1862.929821 |  235.958606 | 0
134744873 | 122.643434 | -37.750415 | 139.259622 | -55.744952 | 88 | 3 | 1 | 1266.492286 |  127.678138 | 0
134744873 | 122.643434 | -37.750415 | 139.259622 | -55.744952 | 89 | 3 | 2 | 1953.713565 |  257.556059 | 0
144475902 | 121.339546 | -34.049985 | 135.289356 | -52.674654 |  7 | 2 | 2 | 1657.022371 |   46.514048 | 0
144475902 | 121.339546 | -34.049985 | 135.289356 | -52.674654 |  8 | 2 | 1 |  996.366999 |  143.909782 | 0
144475902 | 121.339546 | -34.049985 | 135.289356 | -52.674654 | 34 | 2 | 2 |  849.023896 |  194.034302 | 0
144475902 | 121.339546 | -34.049985 | 135.289356 | -52.674654 | 61 | 2 | 2 |  331.551062 |  498.888944 | 0
144475902 | 121.339546 | -34.049985 | 135.289356 | -52.674654 | 88 | 2 | 2 |  524.407108 |  482.202762 | 0
144686626 | 121.661306 | -33.115235 | 135.183726 | -51.704389 |  7 | 2 | 2 | 1673.773751 |  225.757288 | 0
144686626 | 121.661306 | -33.115235 | 135.183726 | -51.704389 |  8 | 2 | 1 |  964.332699 |  317.272145 | 0
144686626 | 121.661306 | -33.115235 | 135.183726 | -51.704389 | 34 | 2 | 2 |  852.073284 |  370.354223 | 0
144686626 | 121.661306 | -33.115235 | 135.183726 | -51.704389 | 35 | 2 | 1 |  118.369514 |  124.732957 | 0
144686626 | 121.661306 | -33.115235 | 135.183726 | -51.704389 | 61 | 2 | 2 |  330.203797 |  671.262541 | 0
144686626 | 121.661306 | -33.115235 | 135.183726 | -51.704389 | 88 | 2 | 2 |  526.539512 |  654.898908 | 0
130276377 | 119.825676 | -28.378980 | 130.557961 | -47.705642 |  7 | 2 | 2 | 1241.059096 | 1032.611484 | 0
130276377 | 119.825676 | -28.378980 | 130.557961 | -47.705642 |  8 | 2 | 1 |  326.163507 |  921.121209 | 0
130276377 | 119.825676 | -28.378980 | 130.557961 | -47.705642 | 34 | 2 | 2 |  375.522882 | 1114.441949 | 0
130276377 | 119.825676 | -28.378980 | 130.557961 | -47.705642 | 61 | 2 | 1 | 2005.047085 | 1380.964008 | 0
130276377 | 119.825676 | -28.378980 | 130.557961 | -47.705642 | 88 | 2 | 2 |   49.798480 | 1379.550882 | 1
125952257 | 115.426817 | -27.582624 | 124.664206 | -48.007708 |  7 | 2 | 2 |  550.931654 | 1052.490895 | 0
125952257 | 115.426817 | -27.582624 | 124.664206 | -48.007708 | 34 | 2 | 1 | 1863.550274 | 1062.901191 | 0
125952257 | 115.426817 | -27.582624 | 124.664206 | -48.007708 | 61 | 2 | 1 | 1328.840239 | 1304.218392 | 0
125952257 | 115.426817 | -27.582624 | 124.664206 | -48.007708 | 88 | 2 | 1 | 1539.914229 | 1317.771417 | 0
128802666 | 118.418216 | -27.662181 | 128.490206 | -47.375255 |  7 | 2 | 2 | 1003.858761 | 1121.636566 | 0
128802666 | 118.418216 | -27.662181 | 128.490206 | -47.375255 |  8 | 2 | 1 |   61.842774 |  921.024682 | 0
128802666 | 118.418216 | -27.662181 | 128.490206 | -47.375255 | 34 | 2 | 2 |  137.831515 | 1178.571958 | 0
128802666 | 118.418216 | -27.662181 | 128.490206 | -47.375255 | 61 | 2 | 1 | 1766.347419 | 1435.064712 | 0
128802666 | 118.418216 | -27.662181 | 128.490206 | -47.375255 | 88 | 2 | 1 | 1978.285119 | 1437.630005 | 0
130533284 | 120.122757 | -27.531303 | 130.561891 | -46.818282 |  7 | 2 | 2 | 1259.892911 | 1186.308776 | 0
130533284 | 120.122757 | -27.531303 | 130.561891 | -46.818282 |  8 | 2 | 1 |  298.836494 | 1075.821462 | 0
130533284 | 120.122757 | -27.531303 | 130.561891 | -46.818282 | 34 | 2 | 2 |  381.401123 | 1267.475505 | 0
130533284 | 120.122757 | -27.531303 | 130.561891 | -46.818282 | 61 | 2 | 1 | 2006.295969 | 1532.855696 | 0
130533284 | 120.122757 | -27.531303 | 130.561891 | -46.818282 | 88 | 2 | 2 |   54.252826 | 1531.365552 | 0
097356407 | 106.502031 | -30.655710 | 113.799500 | -52.739928 |  7 | 2 | 1 | 1524.295526 |  202.254776 | 0
097356407 | 106.502031 | -30.655710 | 113.799500 | -52.739928 | 33 | 2 | 2 | 1498.371523 |   70.840965 | 0
097356407 | 106.502031 | -30.655710 | 113.799500 | -52.739928 | 34 | 2 | 1 |  724.752980 |   79.831284 | 0
097356407 | 106.502031 | -30.655710 | 113.799500 | -52.739928 | 61 | 2 | 1 |  202.342255 |  273.635559 | 0
097356407 | 106.502031 | -30.655710 | 113.799500 | -52.739928 | 87 | 2 | 2 | 1253.606619 |  358.655801 | 0
097356407 | 106.502031 | -30.655710 | 113.799500 | -52.739928 | 88 | 2 | 1 |  405.980782 |  322.880920 | 0
125787704 | 115.159669 | -27.319573 | 124.222578 | -47.813361 |  7 | 2 | 2 |  501.704813 | 1089.315497 | 0
125787704 | 115.159669 | -27.319573 | 124.222578 | -47.813361 | 34 | 2 | 1 | 1811.711871 | 1094.537828 | 0
125787704 | 115.159669 | -27.319573 | 124.222578 | -47.813361 | 61 | 2 | 1 | 1275.556898 | 1333.634719 | 0
125787704 | 115.159669 | -27.319573 | 124.222578 | -47.813361 | 88 | 2 | 1 | 1487.592021 | 1348.419923 | 0
127011022 | 116.506091 | -25.471756 | 125.243418 | -45.720502 |  7 | 2 | 2 |  641.022669 | 1441.943086 | 0
127011022 | 116.506091 | -25.471756 | 125.243418 | -45.720502 | 34 | 2 | 1 | 1920.727343 | 1458.647281 | 0
127011022 | 116.506091 | -25.471756 | 125.243418 | -45.720502 | 61 | 2 | 1 | 1373.246192 | 1701.116837 | 0
127011022 | 116.506091 | -25.471756 | 125.243418 | -45.720502 | 88 | 2 | 1 | 1592.510019 | 1712.551510 | 0
140328928 | 115.821697 | -23.639557 | 123.750852 | -44.099591 |  7 | 2 | 2 |  474.654484 | 1729.351338 | 0
140328928 | 115.821697 | -23.639557 | 123.750852 | -44.099591 | 34 | 2 | 1 | 1731.563247 | 1728.874481 | 0
140328928 | 115.821697 | -23.639557 | 123.750852 | -44.099591 | 61 | 2 | 1 | 1172.757553 | 1964.848495 | 0
140328928 | 115.821697 | -23.639557 | 123.750852 | -44.099591 | 88 | 2 | 1 | 1399.062515 | 1980.086051 | 0
456737763 | 112.787827 | -22.095222 | 119.503264 | -43.228078 | 34 | 2 | 1 | 1195.820384 | 1840.612884 | 0
190895730 | 134.131178 | -40.236827 | 155.182778 | -54.154012 |  8 | 3 | 1 | 1218.899960 |   88.847594 | 0
190895730 | 134.131178 | -40.236827 | 155.182778 | -54.154012 |  9 | 3 | 2 | 1747.535652 |  229.479433 | 0
190895730 | 134.131178 | -40.236827 | 155.182778 | -54.154012 | 35 | 3 | 1 | 1993.054236 |   30.939704 | 0
190895730 | 134.131178 | -40.236827 | 155.182778 | -54.154012 | 62 | 2 | 1 | 1856.524841 |  248.411389 | 0
190895730 | 134.131178 | -40.236827 | 155.182778 | -54.154012 | 89 | 2 | 1 | 1764.008307 |  245.764492 | 0
037376063 | 134.747687 | -29.182578 | 148.611424 | -43.948153 |  8 | 2 | 2 |  285.678677 | 1762.143772 | 0
037376063 | 134.747687 | -29.182578 | 148.611424 | -43.948153 | 35 | 2 | 1 | 1528.803542 | 1743.538894 | 0
037376063 | 134.747687 | -29.182578 | 148.611424 | -43.948153 | 61 | 2 | 2 | 2087.968512 | 1764.638407 | 1
037376063 | 134.747687 | -29.182578 | 148.611424 | -43.948153 | 62 | 2 | 1 | 1027.254933 | 1978.301087 | 0
037376063 | 134.747687 | -29.182578 | 148.611424 | -43.948153 | 89 | 2 | 1 |  914.390112 | 1967.320149 | 0
037376063 | 134.747687 | -29.182578 | 148.611424 | -43.948153 | 99 | 2 | 4 | 1746.968374 |  816.970252 | 0
434452777 | 139.740446 | -20.557157 | 149.818595 | -34.253869 |  8 | 2 | 3 | 1633.290990 |  784.553822 | 0
434452777 | 139.740446 | -20.557157 | 149.818595 | -34.253869 | 35 | 2 | 4 |  541.457264 |  788.105060 | 0
434452777 | 139.740446 | -20.557157 | 149.818595 | -34.253869 | 62 | 2 | 4 | 1097.198645 |  531.260383 | 0
434452777 | 139.740446 | -20.557157 | 149.818595 | -34.253869 | 89 | 2 | 4 | 1229.294432 |  538.527977 | 0
434452777 | 139.740446 | -20.557157 | 149.818595 | -34.253869 | 99 | 1 | 1 | 1778.248239 |  242.911976 | 0
231595025 | 127.800427 | -24.467880 | 138.408100 | -41.765440 | 34 | 2 | 2 | 1420.327827 | 2046.437692 | 1
231595025 | 127.800427 | -24.467880 | 138.408100 | -41.765440 | 35 | 2 | 1 |  179.274937 | 1955.754619 | 0
231595025 | 127.800427 | -24.467880 | 138.408100 | -41.765440 | 61 | 2 | 3 | 1295.185548 | 1859.700221 | 0
231595025 | 127.800427 | -24.467880 | 138.408100 | -41.765440 | 88 | 2 | 3 | 1060.214135 | 1884.504535 | 0
348651800 | 121.724336 | -12.435678 | 127.199197 | -31.869065 |  7 | 2 | 3 | 1049.189821 |  384.920394 | 0
348651800 | 121.724336 | -12.435678 | 127.199197 | -31.869065 | 61 | 2 | 4 |  623.370194 |   81.655758 | 0
348651800 | 121.724336 | -12.435678 | 127.199197 | -31.869065 | 88 | 2 | 4 |  349.182785 |   78.873835 | 0
095928255 | 136.380566 | -10.058331 | 142.154715 | -25.495087 |  8 | 1 | 1 | 1535.267212 |  805.975985 | 0
095928255 | 136.380566 | -10.058331 | 142.154715 | -25.495087 | 35 | 1 | 1 |  331.312809 |  726.900688 | 0
095928255 | 136.380566 | -10.058331 | 142.154715 | -25.495087 | 61 | 1 | 2 | 1699.939201 |  964.608155 | 0
095928255 | 136.380566 | -10.058331 | 142.154715 | -25.495087 | 88 | 1 | 2 | 2002.177136 |  928.738334 | 0
000779824 | 134.806544 |  -3.993417 | 138.510005 | -20.207972 |  8 | 1 | 1 |  929.147839 | 1698.432313 | 0
000779824 | 134.806544 |  -3.993417 | 138.510005 | -20.207972 | 34 | 1 | 2 | 1839.663660 | 1653.105336 | 0
